,Team,EFG,FTFGA,ORB,TOV,Won
45,southern-california,0.698412698413,0.126984126984,0.71875,0.161691542289,1
46,southern-california,0.676470588235,0.196078431373,0.666666666667,0.155367231638,1
47,southern-california,0.5,0.240740740741,0.848484848485,0.153631284916,1
48,southern-california,0.453125,0.28125,0.6,0.0506329113924,1
49,southern-california,0.481132075472,0.358490566038,0.74358974359,0.198906016907,1
50,southern-california,0.625,0.340909090909,0.62962962963,0.276395798784,0
51,southern-california,0.383928571429,0.107142857143,0.638888888889,0.210637177462,0
52,southern-california,0.419117647059,0.0588235294118,0.777777777778,0.162037037037,0
53,southern-california,0.34126984127,0.206349206349,0.675675675676,0.196304849885,0
54,southern-california,0.467213114754,0.229508196721,0.740740740741,0.148294611962,0
55,southern-california,0.345588235294,0.161764705882,0.833333333333,0.164980202376,0
56,southern-california,0.354545454545,0.272727272727,0.628571428571,0.155601659751,0
57,southern-california,0.384615384615,0.107692307692,0.666666666667,0.156929019797,0
58,southern-california,0.559322033898,0.305084745763,0.666666666667,0.124316260567,0
59,southern-california,0.392307692308,0.2,0.8,0.118708452042,0
60,southern-california,0.370689655172,0.206896551724,0.689655172414,0.18337408313,0
61,southern-california,0.3671875,0.125,0.692307692308,0.1370204285,0
62,arkansas-pine-bluff,0.508928571429,0.428571428571,0.8125,0.162262401484,1
63,arkansas-pine-bluff,0.522388059701,0.223880597015,0.722222222222,0.174291938998,1
64,arkansas-pine-bluff,0.606382978723,0.36170212766,0.62962962963,0.221483942414,1
65,arkansas-pine-bluff,0.7,0.3,0.828571428571,0.225338007011,1
66,arkansas-pine-bluff,0.622448979592,0.265306122449,0.814814814815,0.196188340807,1
67,arkansas-pine-bluff,0.520833333333,0.458333333333,0.78125,0.193498452012,1
68,arkansas-pine-bluff,0.520408163265,0.163265306122,0.739130434783,0.235587583149,1
69,arkansas-pine-bluff,0.732558139535,0.395348837209,0.84,0.207223208999,1
70,arkansas-pine-bluff,0.489795918367,0.428571428571,0.815789473684,0.24727992087,1
71,arkansas-pine-bluff,0.597826086957,0.434782608696,0.676470588235,0.23249452954,1
72,arkansas-pine-bluff,0.517857142857,0.196428571429,0.714285714286,0.220913107511,1
73,arkansas-pine-bluff,0.583333333333,0.375,0.75,0.213333333333,1
74,arkansas-pine-bluff,0.467391304348,0.652173913043,0.772727272727,0.168743509865,1
75,arkansas-pine-bluff,0.380952380952,0.571428571429,0.783783783784,0.227151256013,1
76,arkansas-pine-bluff,0.489795918367,0.387755102041,0.619047619048,0.243215565796,1
77,arkansas-pine-bluff,0.644444444444,0.244444444444,0.666666666667,0.256996002284,1
78,arkansas-pine-bluff,0.580357142857,0.25,0.607142857143,0.211232604374,1
79,arkansas-pine-bluff,0.541666666667,0.375,0.676470588235,0.152354570637,1
80,arkansas-pine-bluff,0.537735849057,0.320754716981,0.742857142857,0.203355363498,1
81,arkansas-pine-bluff,0.421568627451,0.156862745098,0.642857142857,0.172413793103,1
82,arkansas-pine-bluff,0.306818181818,0.5,0.606060606061,0.197851893725,0
83,arkansas-pine-bluff,0.4765625,0.140625,0.7,0.174337517434,0
84,arkansas-pine-bluff,0.302325581395,0.372093023256,0.766666666667,0.224340998317,0
85,arkansas-pine-bluff,0.423913043478,0.5,0.787878787879,0.181441161223,0
86,arkansas-pine-bluff,0.586206896552,0.655172413793,0.774193548387,0.334608030593,0
87,arkansas-pine-bluff,0.445652173913,0.347826086957,0.8,0.241416309013,0
88,arkansas-pine-bluff,0.405405405405,0.513513513514,0.615384615385,0.214663143989,0
89,arkansas-pine-bluff,0.525423728814,0.220338983051,0.714285714286,0.135068762279,0
90,arkansas-pine-bluff,0.443396226415,0.264150943396,0.766666666667,0.160685591859,0
91,arkansas-pine-bluff,0.519230769231,0.153846153846,0.741935483871,0.218340611354,0
92,arkansas-pine-bluff,0.508474576271,0.135593220339,0.708333333333,0.231267345051,0
93,arkansas-pine-bluff,0.424528301887,0.207547169811,0.676470588235,0.296127562642,0
94,western-illinois,0.554545454545,0.218181818182,0.903225806452,0.125139043382,1
95,western-illinois,0.451612903226,0.274193548387,0.794871794872,0.13164193394,1
96,western-illinois,0.38,0.56,0.857142857143,0.120256547301,1
97,western-illinois,0.483606557377,0.295081967213,0.862068965517,0.159525979945,1
98,western-illinois,0.597826086957,0.282608695652,0.9,0.141065830721,1
99,western-illinois,0.520833333333,0.1875,0.851851851852,0.0537249283668,1
100,western-illinois,0.454545454545,0.257575757576,0.794871794872,0.105189340813,1
101,western-illinois,0.398148148148,0.444444444444,0.756756756757,0.14146090535,1
102,western-illinois,0.660714285714,0.178571428571,0.806451612903,0.109229929001,1
103,western-illinois,0.609090909091,0.290909090909,0.846153846154,0.188253012048,1
104,western-illinois,0.567307692308,0.326923076923,0.84,0.175107758621,1
105,western-illinois,0.554545454545,0.181818181818,0.85,0.222441917944,1
106,western-illinois,0.459183673469,0.326530612245,0.9375,0.119189511323,1
107,western-illinois,0.454545454545,0.254545454545,0.785714285714,0.0982594048287,1
108,western-illinois,0.563636363636,0.236363636364,0.80487804878,0.172231054584,1
109,western-illinois,0.645454545455,0.145454545455,0.931034482759,0.15243902439,1
110,western-illinois,0.560606060606,0.19696969697,0.793103448276,0.131578947368,1
111,western-illinois,0.516129032258,0.225806451613,0.833333333333,0.135201573255,1
112,western-illinois,0.396551724138,0.379310344828,0.875,0.10157440325,1
113,western-illinois,0.549180327869,0.131147540984,0.838709677419,0.120967741935,1
114,western-illinois,0.481132075472,0.150943396226,0.633333333333,0.182379349046,0
115,western-illinois,0.415094339623,0.245283018868,0.684210526316,0.198728139905,0
116,western-illinois,0.448529411765,0.102941176471,0.777777777778,0.176600441501,0
117,western-illinois,0.464912280702,0.438596491228,0.878787878788,0.118821292776,0
118,western-illinois,0.543103448276,0.206896551724,0.833333333333,0.208333333333,0
119,western-illinois,0.462264150943,0.339622641509,0.857142857143,0.180505415162,0
120,coppin-state,0.5,0.253968253968,0.69696969697,0.120948234156,1
121,coppin-state,0.623076923077,0.384615384615,0.8125,0.184577522559,1
122,coppin-state,0.481818181818,0.236363636364,0.75,0.19250513347,1
123,coppin-state,0.643939393939,0.30303030303,0.857142857143,0.163043478261,1
124,coppin-state,0.655405405405,0.22972972973,0.714285714286,0.0985113835377,1
125,coppin-state,0.729508196721,0.245901639344,0.704545454545,0.11421319797,1
126,coppin-state,0.657534246575,0.150684931507,0.720930232558,0.120244862265,1
127,coppin-state,0.620967741935,0.435483870968,0.857142857143,0.151712180321,1
128,coppin-state,0.663265306122,0.30612244898,0.764705882353,0.206043956044,1
129,coppin-state,0.5,0.338461538462,0.595744680851,0.133037694013,1
130,coppin-state,0.547169811321,0.264150943396,0.878787878788,0.156985871272,1
131,coppin-state,0.480769230769,0.653846153846,0.744186046512,0.198500220556,1
132,coppin-state,0.574074074074,0.425925925926,0.789473684211,0.231696014829,1
133,coppin-state,0.62037037037,0.462962962963,0.805555555556,0.150532654006,1
134,coppin-state,0.68085106383,0.191489361702,0.689655172414,0.178147268409,1
135,coppin-state,0.439655172414,0.344827586207,0.804347826087,0.222457627119,1
136,coppin-state,0.611111111111,0.174603174603,0.847826086957,0.174581005587,1
137,coppin-state,0.7,0.4,0.828571428571,0.153846153846,1
138,coppin-state,0.349056603774,0.396226415094,0.634146341463,0.264367816092,1
139,coppin-state,0.5,0.613636363636,0.6875,0.255598831548,1
140,coppin-state,0.597826086957,0.478260869565,0.806451612903,0.234497133924,1
141,coppin-state,0.531746031746,0.190476190476,0.823529411765,0.120948234156,1
142,coppin-state,0.620689655172,0.327586206897,0.870967741935,0.136747886624,1
143,coppin-state,0.491803278689,0.245901639344,0.777777777778,0.2351432236,0
144,coppin-state,0.392857142857,0.171428571429,0.74358974359,0.0907852927826,0
145,coppin-state,0.445945945946,0.148648648649,0.885714285714,0.0696378830084,0
146,coppin-state,0.44,0.106666666667,0.880952380952,0.0919963201472,0
147,coppin-state,0.441176470588,0.294117647059,0.806451612903,0.189701897019,0
148,coppin-state,0.481481481481,0.351851851852,0.769230769231,0.213472485769,0
149,coppin-state,0.420454545455,0.204545454545,0.833333333333,0.0921149594694,0
150,western-michigan,0.571428571429,0.142857142857,0.758620689655,0.127262443439,1
151,western-michigan,0.508928571429,0.25,0.789473684211,0.16900676027,1
152,western-michigan,0.511111111111,0.266666666667,0.74358974359,0.160051216389,1
153,western-michigan,0.477611940299,0.194029850746,0.666666666667,0.0975134080936,1
154,western-michigan,0.481481481481,0.277777777778,0.6875,0.0984251968504,1
155,western-michigan,0.526315789474,0.0877192982456,0.764705882353,0.198622881356,1
156,western-michigan,0.627906976744,0.53488372093,0.641025641026,0.248301097752,1
157,western-michigan,0.517857142857,0.410714285714,0.833333333333,0.117739403454,1
158,western-michigan,0.645454545455,0.472727272727,0.793103448276,0.127877237852,1
159,western-michigan,0.5,0.4375,0.766666666667,0.132352941176,1
160,western-michigan,0.528301886792,0.264150943396,0.677419354839,0.10239906378,1
161,western-michigan,0.53125,0.291666666667,0.666666666667,0.171135196805,1
162,western-michigan,0.540816326531,0.408163265306,0.725,0.226622137405,1
163,western-michigan,0.472727272727,0.254545454545,0.64,0.156494522692,0
164,western-michigan,0.478723404255,0.234042553191,0.666666666667,0.191401648999,0
165,western-michigan,0.617021276596,0.0851063829787,0.833333333333,0.287191269385,0
166,western-michigan,0.5,0.290909090909,0.875,0.17793594306,0
167,western-michigan,0.557142857143,0.214285714286,0.815789473684,0.139604810997,0
168,western-michigan,0.364583333333,0.270833333333,0.653846153846,0.211505922166,0
169,western-michigan,0.693181818182,0.318181818182,0.8,0.260718424102,0
170,western-michigan,0.368421052632,0.456140350877,0.65625,0.152224824356,0
171,western-michigan,0.490196078431,0.196078431373,0.636363636364,0.15932792584,0
172,western-michigan,0.551020408163,0.367346938776,0.708333333333,0.252780586451,0
173,western-michigan,0.460317460317,0.31746031746,0.848484848485,0.116604477612,0
174,western-michigan,0.398148148148,0.277777777778,0.736842105263,0.138197899392,0
175,western-michigan,0.542372881356,0.0847457627119,0.65,0.150519978106,0
176,western-michigan,0.508620689655,0.258620689655,0.818181818182,0.141388174807,0
177,western-michigan,0.516949152542,0.0847457627119,0.714285714286,0.115606936416,0
178,western-michigan,0.472727272727,0.236363636364,0.633333333333,0.15923566879,0
179,western-michigan,0.436363636364,0.254545454545,0.571428571429,0.123626373626,0
180,western-michigan,0.588235294118,0.235294117647,0.619047619048,0.157322654462,0
181,bowling-green-state,0.636363636364,0.25,0.641025641026,0.231080300404,1
182,bowling-green-state,0.482456140351,0.245614035088,0.78125,0.163152610442,1
183,bowling-green-state,0.4375,0.339285714286,0.806451612903,0.0957330415755,1
184,bowling-green-state,0.516949152542,0.271186440678,0.666666666667,0.164088138772,1
185,bowling-green-state,0.380434782609,0.45652173913,0.769230769231,0.157683486239,1
186,bowling-green-state,0.663461538462,0.230769230769,0.666666666667,0.133136094675,1
187,bowling-green-state,0.47,0.3,0.74358974359,0.240141557128,1
188,bowling-green-state,0.451923076923,0.384615384615,0.69696969697,0.15227021041,1
189,bowling-green-state,0.482142857143,0.303571428571,0.707317073171,0.141025641026,1
190,bowling-green-state,0.467213114754,0.262295081967,0.761904761905,0.0906266183325,1
191,bowling-green-state,0.320754716981,0.0188679245283,0.676470588235,0.141154328733,0
192,bowling-green-state,0.427083333333,0.125,0.666666666667,0.161394448031,0
193,bowling-green-state,0.377049180328,0.180327868852,0.769230769231,0.172498767866,0
194,bowling-green-state,0.478260869565,0.217391304348,0.555555555556,0.245806824754,0
195,bowling-green-state,0.394230769231,0.0961538461538,0.8,0.195203569437,0
196,bowling-green-state,0.651162790698,0.209302325581,0.846153846154,0.24554941682,0
197,bowling-green-state,0.576923076923,0.288461538462,0.666666666667,0.102579132474,0
198,bowling-green-state,0.441176470588,0.254901960784,0.866666666667,0.178571428571,0
199,bowling-green-state,0.520408163265,0.244897959184,0.416666666667,0.15142337977,0
200,bowling-green-state,0.394230769231,0.269230769231,0.62962962963,0.222280334728,0
201,bowling-green-state,0.510416666667,0.166666666667,0.769230769231,0.243413516609,0
202,bowling-green-state,0.40350877193,0.140350877193,0.666666666667,0.139198218263,0
203,bowling-green-state,0.475409836066,0.114754098361,0.444444444444,0.145656779661,0
204,bowling-green-state,0.54,0.32,0.416666666667,0.166389351082,0
205,bowling-green-state,0.5,0.185185185185,0.75,0.187667560322,0
206,bowling-green-state,0.38,0.22,0.777777777778,0.225583864119,0
207,bowling-green-state,0.382978723404,0.212765957447,0.692307692308,0.196493349456,0
208,bowling-green-state,0.4375,0.285714285714,0.757575757576,0.155359917141,0
209,bowling-green-state,0.454545454545,0.212121212121,0.84375,0.177069499779,0
210,bowling-green-state,0.427272727273,0.2,0.617647058824,0.1702462022,0
211,central-michigan,0.566666666667,0.233333333333,0.821428571429,0.161364684186,1
212,central-michigan,0.573770491803,0.311475409836,0.821428571429,0.108173076923,1
213,central-michigan,0.603773584906,0.22641509434,0.702702702703,0.28557829605,1
214,central-michigan,0.525,0.525,0.885714285714,0.248207391065,1
215,central-michigan,0.635416666667,0.270833333333,0.676470588235,0.212826333712,1
216,central-michigan,0.613636363636,0.431818181818,0.666666666667,0.154894671623,1
217,central-michigan,0.608695652174,0.608695652174,0.939393939394,0.20325203252,1
218,central-michigan,0.638888888889,0.259259259259,0.862068965517,0.149945474373,1
219,central-michigan,0.391666666667,0.183333333333,0.5,0.128336755647,0
220,central-michigan,0.336538461538,0.153846153846,0.695652173913,0.219659527732,0
221,central-michigan,0.670212765957,0.297872340426,0.708333333333,0.21186440678,0
222,central-michigan,0.5,0.176470588235,0.928571428571,0.185290763968,0
223,central-michigan,0.398148148148,0.0925925925926,0.739130434783,0.178767876788,0
224,central-michigan,0.438596491228,0.228070175439,0.538461538462,0.118234366789,0
225,central-michigan,0.532786885246,0.131147540984,0.740740740741,0.116159008776,0
226,central-michigan,0.491228070175,0.315789473684,0.694444444444,0.16137040715,0
227,central-michigan,0.445454545455,0.218181818182,0.565217391304,0.126689189189,0
228,central-michigan,0.47,0.3,0.789473684211,0.182174887892,0
229,central-michigan,0.540322580645,0.161290322581,0.763157894737,0.158459288152,0
230,central-michigan,0.490740740741,0.240740740741,0.787878787879,0.161377084454,0
231,central-michigan,0.61,0.32,0.705882352941,0.118976799524,0
232,central-michigan,0.519607843137,0.313725490196,0.741935483871,0.201721355568,0
233,central-michigan,0.46,0.22,0.571428571429,0.200803212851,0
234,central-michigan,0.51724137931,0.0862068965517,0.861111111111,0.162249864792,0
235,central-michigan,0.509615384615,0.25,0.8,0.208333333333,0
236,central-michigan,0.467741935484,0.145161290323,0.708333333333,0.106894708712,0
237,central-michigan,0.35593220339,0.152542372881,0.685714285714,0.133049494412,0
238,central-michigan,0.477777777778,0.288888888889,0.541666666667,0.183598531212,0
239,ball-state,0.481818181818,0.109090909091,0.862068965517,0.17955801105,1
240,ball-state,0.5,0.389830508475,0.617647058824,0.141776937618,1
241,ball-state,0.480769230769,0.384615384615,0.68,0.188064192578,1
242,ball-state,0.65306122449,0.530612244898,0.689655172414,0.173697270471,1
243,ball-state,0.422413793103,0.275862068966,0.838709677419,0.0671681891456,1
244,ball-state,0.40625,0.395833333333,0.702702702703,0.156161272005,1
245,ball-state,0.62962962963,0.203703703704,0.863636363636,0.0757116898849,1
246,ball-state,0.637254901961,0.450980392157,0.807692307692,0.100171722954,1
247,ball-state,0.551020408163,0.183673469388,0.692307692308,0.15142337977,1
248,ball-state,0.5,0.348837209302,0.65625,0.186799501868,1
249,ball-state,0.755319148936,0.234042553191,0.636363636364,0.215889464594,1
250,ball-state,0.630434782609,0.45652173913,0.7,0.122249388753,1
251,ball-state,0.563829787234,0.404255319149,0.818181818182,0.184240362812,1
252,ball-state,0.526315789474,0.175438596491,0.820512820513,0.133475707421,1
253,ball-state,0.54347826087,0.369565217391,0.586206896552,0.217643644806,1
254,ball-state,0.537735849057,0.283018867925,0.846153846154,0.176918889494,1
255,ball-state,0.7,0.26,0.586206896552,0.0669792364367,1
256,ball-state,0.462686567164,0.134328358209,0.535714285714,0.171860678277,1
257,ball-state,0.566176470588,0.264705882353,0.685714285714,0.132508833922,1
258,ball-state,0.426829268293,0.439024390244,0.636363636364,0.169857936998,1
259,ball-state,0.63829787234,0.31914893617,0.76,0.149970005999,1
260,ball-state,0.44,0.54,0.818181818182,0.198876930276,1
261,ball-state,0.478723404255,0.340425531915,0.702702702703,0.156427758817,1
262,ball-state,0.445652173913,0.108695652174,0.571428571429,0.259815242494,0
263,ball-state,0.413043478261,0.217391304348,0.777777777778,0.198170731707,0
264,ball-state,0.482142857143,0.160714285714,0.769230769231,0.149456521739,0
265,ball-state,0.536363636364,0.0909090909091,0.793103448276,0.204026115343,0
266,ball-state,0.530612244898,0.265306122449,0.545454545455,0.171919770774,0
267,ball-state,0.327868852459,0.311475409836,0.631578947368,0.0983767830792,0
268,kent-state,0.454545454545,0.2,0.655172413793,0.0755743651753,1
269,kent-state,0.393617021277,0.340425531915,0.709677419355,0.0495376486129,1
270,kent-state,0.548387096774,0.193548387097,0.542857142857,0.115979381443,1
271,kent-state,0.576923076923,0.211538461538,0.710526315789,0.18156424581,1
272,kent-state,0.532786885246,0.213114754098,0.8,0.175070028011,1
273,kent-state,0.579545454545,0.613636363636,0.707317073171,0.195822454308,1
274,kent-state,0.5,0.178571428571,0.571428571429,0.141163184641,1
275,kent-state,0.490566037736,0.641509433962,0.74358974359,0.0882056451613,1
276,kent-state,0.56,0.22,0.709677419355,0.124688279302,1
277,kent-state,0.578947368421,0.578947368421,0.733333333333,0.219160926738,1
278,kent-state,0.585106382979,0.297872340426,0.567567567568,0.195640022359,1
279,kent-state,0.372549019608,0.43137254902,0.592592592593,0.0731850117096,0
280,kent-state,0.402173913043,0.195652173913,0.758620689655,0.248974809607,0
281,kent-state,0.354545454545,0.236363636364,0.575757575758,0.0586166471278,0
282,kent-state,0.468085106383,0.170212765957,0.692307692308,0.224416517056,0
283,kent-state,0.418181818182,0.127272727273,0.521739130435,0.167037861915,0
284,kent-state,0.380952380952,0.206349206349,0.806451612903,0.118427285647,0
285,kent-state,0.364583333333,0.333333333333,0.678571428571,0.217155266015,0
286,kent-state,0.443181818182,0.409090909091,0.62962962963,0.299947835159,0
287,kent-state,0.413461538462,0.230769230769,0.548387096774,0.167879127029,0
288,kent-state,0.509259259259,0.0925925925926,0.541666666667,0.189907759088,0
289,kent-state,0.425,0.4,0.756097560976,0.118315191671,0
290,kent-state,0.460784313725,0.254901960784,0.607142857143,0.182995495495,0
291,kent-state,0.377358490566,0.358490566038,0.794117647059,0.180505415162,0
292,kent-state,0.372549019608,0.254901960784,0.6875,0.15633882888,0
293,kent-state,0.586206896552,0.155172413793,0.689655172414,0.110864745011,0
294,kent-state,0.396551724138,0.327586206897,0.8,0.156853281853,0
295,kent-state,0.423076923077,0.192307692308,0.565217391304,0.154147982063,0
296,kent-state,0.375,0.196428571429,0.631578947368,0.110558319514,0
297,kent-state,0.548387096774,0.193548387097,0.785714285714,0.0910036401456,0
298,kent-state,0.416666666667,0.259259259259,0.642857142857,0.172505307856,0
299,northern-illinois,0.647058823529,0.196078431373,0.655172413793,0.217391304348,1
300,northern-illinois,0.551724137931,0.310344827586,0.594594594595,0.0786163522013,1
301,northern-illinois,0.644230769231,0.211538461538,0.551724137931,0.201396348013,1
302,northern-illinois,0.509259259259,0.277777777778,0.512820512821,0.172505307856,1
303,northern-illinois,0.696428571429,0.232142857143,0.694444444444,0.145966029724,1
304,northern-illinois,0.5,0.142857142857,0.740740740741,0.167376749848,1
305,northern-illinois,0.561224489796,0.285714285714,0.65625,0.196188340807,1
306,northern-illinois,0.53488372093,0.488372093023,0.5,0.236505286589,1
307,northern-illinois,0.534090909091,0.295454545455,0.625,0.210970464135,1
308,northern-illinois,0.540816326531,0.551020408163,0.72972972973,0.193199381762,1
309,northern-illinois,0.371794871795,0.641025641026,0.666666666667,0.170489770614,1
310,northern-illinois,0.489361702128,0.574468085106,0.833333333333,0.145502645503,1
311,northern-illinois,0.597826086957,0.282608695652,0.62962962963,0.203488372093,1
312,northern-illinois,0.470588235294,0.411764705882,0.71875,0.121490280778,1
313,northern-illinois,0.419642857143,0.196428571429,0.740740740741,0.109229929001,1
314,northern-illinois,0.573170731707,0.292682926829,0.583333333333,0.263157894737,1
315,northern-illinois,0.462962962963,0.259259259259,0.263157894737,0.124584717608,0
316,northern-illinois,0.385416666667,0.291666666667,0.575757575758,0.302370585389,0
317,northern-illinois,0.572916666667,0.166666666667,0.761904761905,0.210843373494,0
318,northern-illinois,0.472222222222,0.296296296296,0.592592592593,0.181253236665,0
319,northern-illinois,0.464912280702,0.0526315789474,0.483870967742,0.210304942166,0
320,northern-illinois,0.536363636364,0.145454545455,0.71875,0.286259541985,0
321,northern-illinois,0.585106382979,0.574468085106,0.421052631579,0.103489059728,0
322,northern-illinois,0.619565217391,0.217391304348,0.714285714286,0.158629441624,0
323,northern-illinois,0.462962962963,0.185185185185,0.625,0.186567164179,0
324,northern-illinois,0.473214285714,0.25,0.692307692308,0.181723779855,0
325,northern-illinois,0.441666666667,0.133333333333,0.793103448276,0.175614651279,0
326,northern-illinois,0.522222222222,0.355555555556,0.785714285714,0.209966405375,0
327,northern-illinois,0.398148148148,0.222222222222,0.590909090909,0.125348189415,0
328,western-carolina,0.489795918367,0.65306122449,0.611111111111,0.181862269641,1
329,western-carolina,0.555555555556,0.222222222222,0.805555555556,0.173518419648,1
330,western-carolina,0.513513513514,0.756756756757,0.756756756757,0.230946882217,1
331,western-carolina,0.594594594595,0.337837837838,0.575,0.169683257919,1
332,western-carolina,0.5,0.232142857143,0.717948717949,0.159914712154,1
333,western-carolina,0.638888888889,0.277777777778,0.535714285714,0.16856846473,1
334,western-carolina,0.465517241379,0.137931034483,0.815789473684,0.14721627409,1
335,western-carolina,0.62037037037,0.148148148148,0.605263157895,0.078320802005,1
336,western-carolina,0.644736842105,0.631578947368,0.621621621622,0.19975414874,1
337,western-carolina,0.315217391304,0.521739130435,0.549019607843,0.188726723704,1
338,western-carolina,0.530612244898,0.530612244898,0.518518518519,0.17491926803,1
339,western-carolina,0.540816326531,0.469387755102,0.724137931034,0.19541427827,1
340,western-carolina,0.648936170213,0.808510638298,0.740740740741,0.205016883743,1
341,western-carolina,0.584745762712,0.457627118644,0.6,0.138185168125,1
342,western-carolina,0.678571428571,0.619047619048,0.645161290323,0.234619395203,1
343,western-carolina,0.532786885246,0.327868852459,0.666666666667,0.074812967581,1
344,western-carolina,0.488095238095,0.595238095238,0.675675675676,0.220628792057,1
345,western-carolina,0.409836065574,0.180327868852,0.868421052632,0.196850393701,0
346,western-carolina,0.397727272727,0.409090909091,0.473684210526,0.17793594306,0
347,western-carolina,0.491228070175,0.40350877193,0.638888888889,0.187389770723,0
348,western-carolina,0.387096774194,0.209677419355,0.795454545455,0.212623097583,0
349,western-carolina,0.585365853659,0.536585365854,0.62962962963,0.262721238938,0
350,western-carolina,0.444444444444,0.311111111111,0.454545454545,0.172090112641,0
351,western-carolina,0.445454545455,0.236363636364,0.794117647059,0.205023065095,0
352,western-carolina,0.422535211268,0.140845070423,0.5,0.151384083045,0
353,western-carolina,0.333333333333,0.296296296296,0.868421052632,0.120902740462,0
354,western-carolina,0.414893617021,0.31914893617,0.8,0.170357751278,0
355,western-carolina,0.490740740741,0.314814814815,0.705882352941,0.154083204931,0
356,western-carolina,0.408333333333,0.383333333333,0.714285714286,0.150812064965,0
357,western-carolina,0.530612244898,0.428571428571,0.758620689655,0.183727034121,0
358,southern-mississippi,0.663265306122,0.326530612245,0.84375,0.193798449612,1
359,southern-mississippi,0.591666666667,0.2,0.8125,0.0831485587583,1
360,southern-mississippi,0.491803278689,0.196721311475,0.533333333333,0.117493472585,1
361,southern-mississippi,0.570175438596,0.0701754385965,0.810810810811,0.186766275347,1
362,southern-mississippi,0.673469387755,0.163265306122,0.828571428571,0.125786163522,1
363,southern-mississippi,0.535211267606,0.154929577465,0.8,0.142794376098,1
364,southern-mississippi,0.567307692308,0.0961538461538,0.8,0.203962703963,1
365,southern-mississippi,0.5,0.489795918367,0.653846153846,0.181629475869,1
