Temple,0,Iowa,0,Villanova,0,Villanova,0,Villanova,0,Villanova,0,Villanova,0,Villanova,0,Michigan State,0,Michigan State,0,Oregon,0,Oregon,0,North Carolina-Asheville,0,Middle Tennessee,0,Northern Iowa,0,Iowa,0,Villanova,0,Iowa,0,Iowa,0,Iowa,0,Iowa,0,Iowa,0,Iowa,0,Iowa,0,Michigan State,0,Iowa,0,Iowa,0,Iowa,0,South Dakota State,0,Connecticut,0,Temple,0,Temple,0,Temple,0,Temple,0,Temple,0,Temple,0,Temple,0,Temple,0,Villanova,0,Villanova,0,Villanova,0,Villanova,0,Hawaii,0,Middle Tennessee,0,Baylor,0,Oklahoma,0,Iowa,0,Oklahoma,0,Oklahoma,0,Oklahoma,0,Oklahoma,0,Oklahoma,0,Oklahoma,0,Iowa,0,Colorado,0,Iowa,0,Iowa,0,Texas,0,North Carolina-Asheville,0,Middle Tennessee,0,Baylor,1,Notre Dame,1,Texas,2
Iowa,0,Buffalo,0,Temple,0,Temple,0,Temple,0,Temple,0,Buffalo,0,Temple,0,Villanova,0,Buffalo,0,Michigan State,0,Michigan State,0,Saint Joseph's,0,Saint Joseph's,0,Texas,0,Buffalo,0,Temple,0,Buffalo,0,Buffalo,0,Buffalo,0,Buffalo,0,Buffalo,0,Buffalo,0,Buffalo,0,Villanova,0,Buffalo,0,Buffalo,0,Buffalo,0,Oregon,0,Maryland,0,Iowa,0,Iowa,0,Iowa,0,Iowa,0,Iowa,0,Iowa,0,Iowa,0,Iowa,0,Temple,0,Temple,0,Temple,0,Temple,0,Austin Peay,0,Green Bay,0,North Carolina-Asheville,0,Iowa,0,Buffalo,0,Iowa,0,Iowa,0,Iowa,0,Iowa,0,Iowa,0,Iowa,0,Temple,0,Villanova,0,Temple,0,Temple,0,Northern Iowa,0,Miami (FL),0,Cincinnati,0,Connecticut,1,Xavier,1,North Carolina-Wilmington,2
Buffalo,0,Miami (FL),0,Iowa,0,Iowa,0,Iowa,0,Iowa,0,Miami (FL),0,Iowa,0,Temple,0,Miami (FL),0,Villanova,0,Villanova,0,Holy Cross,0,Holy Cross,0,North Carolina-Wilmington,0,Miami (FL),0,Iowa,0,Miami (FL),0,Miami (FL),0,Miami (FL),0,Miami (FL),0,Miami (FL),0,Miami (FL),0,Miami (FL),0,Temple,0,Miami (FL),0,Miami (FL),0,Miami (FL),0,Michigan State,0,South Dakota State,0,Buffalo,0,Buffalo,0,Buffalo,0,Buffalo,0,Buffalo,0,Buffalo,0,Buffalo,0,Buffalo,0,Iowa,0,Iowa,0,Iowa,0,Iowa,0,Colorado,0,Villanova,0,Yale,0,Buffalo,0,Miami (FL),0,Buffalo,0,Buffalo,0,Buffalo,0,Buffalo,0,Buffalo,0,Buffalo,0,Virginia Commonwealth,0,Virginia Commonwealth,0,Virginia Commonwealth,0,Virginia Commonwealth,0,Villanova,0,Temple,0,Baylor,0,Buffalo,0,Wisconsin,1,Yale,2
Miami (FL),0,Wichita State,0,Wichita State,0,Buffalo,0,Buffalo,0,Buffalo,0,Wichita State,0,Buffalo,0,Iowa,0,Wichita State,0,Temple,0,Temple,0,Oregon,0,Oregon,0,North Carolina-Asheville,0,Wichita State,0,Buffalo,0,Wichita State,0,Wichita State,0,Wichita State,0,Wichita State,0,Wichita State,0,Wichita State,0,Wichita State,0,Iowa,0,Wichita State,0,Wichita State,0,Wichita State,0,Villanova,0,Wichita State,0,Miami (FL),0,Miami (FL),0,Miami (FL),0,Miami (FL),0,Miami (FL),0,Miami (FL),0,Miami (FL),0,Miami (FL),0,Buffalo,0,Buffalo,0,Buffalo,0,Buffalo,0,Connecticut,0,Temple,0,Middle Tennessee,0,Miami (FL),0,Wichita State,0,Miami (FL),0,Miami (FL),0,Miami (FL),0,Miami (FL),0,Miami (FL),0,Miami (FL),0,Buffalo,0,Iowa,0,Buffalo,0,Buffalo,0,Wichita State,0,Iowa,0,Yale,0,Purdue,0,Weber State,1,Virginia Commonwealth,2
Wichita State,0,Arizona,0,Arizona,0,Miami (FL),0,Miami (FL),0,Miami (FL),0,Arizona,0,Miami (FL),0,Buffalo,0,Arizona,0,Iowa,0,Iowa,0,Michigan State,0,Michigan State,0,Yale,0,Arizona,0,Miami (FL),0,Arizona,0,Arizona,0,Arizona,0,Arizona,0,Arizona,0,Arizona,0,Arizona,0,Buffalo,0,Arizona,0,Arizona,0,Arizona,0,Temple,0,University of California,0,Wichita State,0,Wichita State,0,Wichita State,0,Wichita State,0,Wichita State,0,Wichita State,0,Wichita State,0,Wichita State,0,Miami (FL),0,Miami (FL),0,Miami (FL),0,Miami (FL),0,Maryland,0,Iowa,0,North Carolina-Wilmington,0,Wichita State,0,Arizona,0,Wichita State,0,Wichita State,0,Wichita State,0,Wichita State,0,Wichita State,0,Wichita State,0,Miami (FL),0,Buffalo,0,Miami (FL),0,Miami (FL),0,Iowa,0,Buffalo,0,Duke,0,Arkansas-Little Rock,0,Virginia,1,Southern California,1
Arizona,0,Hawaii,0,Hawaii,0,Wichita State,0,Wichita State,0,Hawaii,0,Hawaii,0,Wichita State,0,Miami (FL),0,Hawaii,0,Hawaii,0,Buffalo,0,Villanova,0,Hawaii,0,Baylor,0,Hawaii,0,Wichita State,0,Hawaii,0,Hawaii,0,Hawaii,0,Hawaii,0,Hawaii,0,Hawaii,0,Hawaii,0,Miami (FL),0,Hawaii,0,Hawaii,0,Hawaii,0,Iowa,0,Hawaii,0,Arizona,0,Arizona,0,Arizona,0,Arizona,0,Arizona,0,Arizona,0,Arizona,0,Arizona,0,Wichita State,0,Wichita State,0,Wichita State,0,Wichita State,0,South Dakota State,0,Buffalo,0,Villanova,0,Arizona,0,Hawaii,0,Arizona,0,Arizona,0,Arizona,0,Arizona,0,Arizona,0,Arizona,0,Wichita State,0,Miami (FL),0,Wichita State,0,Wichita State,0,Buffalo,0,Green Bay,0,Iowa,0,Holy Cross,0,Arkansas-Little Rock,1,Iowa,1
Hawaii,0,University of California,0,University of California,0,Arizona,0,Arizona,0,University of California,0,University of California,0,Arizona,0,Wichita State,0,University of California,0,University of California,0,Miami (FL),0,Temple,0,University of California,0,Cincinnati,0,University of California,0,Arizona,0,University of California,0,University of California,0,University of California,0,University of California,0,University of California,0,University of California,0,University of California,0,Wichita State,0,University of California,0,University of California,0,University of California,0,Buffalo,0,Michigan State,0,Hawaii,0,Hawaii,0,Hawaii,0,Hawaii,0,Hawaii,0,Hawaii,0,Hawaii,0,Hawaii,0,Arizona,0,Arizona,0,Arizona,0,Arizona,0,University of California,0,Miami (FL),0,Temple,0,Hawaii,0,University of California,0,Hawaii,0,Hawaii,0,Hawaii,0,Hawaii,0,Hawaii,0,Hawaii,0,Arizona,0,Wichita State,0,Arizona,0,Arizona,0,Miami (FL),0,Wichita State,0,Temple,0,Iowa State,0,Temple,0,Villanova,1
University of California,0,South Dakota State,0,South Dakota State,0,South Dakota State,0,Hawaii,0,South Dakota State,0,South Dakota State,0,Hawaii,0,Arizona,0,South Dakota State,0,South Dakota State,0,Wichita State,0,Iowa,0,South Dakota State,0,Saint Joseph's,0,South Dakota State,0,Hawaii,0,South Dakota State,0,South Dakota State,0,South Dakota State,0,South Dakota State,0,South Dakota State,0,South Dakota State,0,South Dakota State,0,Arizona,0,South Dakota State,0,South Dakota State,0,South Dakota State,0,Miami (FL),0,Villanova,0,University of California,0,University of California,0,University of California,0,University of California,0,University of California,0,University of California,0,University of California,0,University of California,0,Hawaii,0,Hawaii,0,Hawaii,0,Hawaii,0,Arizona,0,Wichita State,0,Iowa,0,University of California,0,South Dakota State,0,University of California,0,University of California,0,University of California,0,University of California,0,University of California,0,University of California,0,Hawaii,0,Arizona,0,Hawaii,0,Hawaii,0,Green Bay,0,Arizona,0,South Dakota State,0,North Carolina-Asheville,0,Iowa,0,Michigan,1
South Dakota State,0,Maryland,0,Maryland,0,Maryland,0,University of California,0,Maryland,0,Maryland,0,University of California,0,Hawaii,0,Maryland,0,Maryland,0,Arizona,0,Buffalo,0,Maryland,0,Holy Cross,0,Maryland,0,University of California,0,Maryland,0,Maryland,0,Maryland,0,Maryland,0,Maryland,0,Maryland,0,Maryland,0,Hawaii,0,Maryland,0,Maryland,0,Maryland,0,Wichita State,0,Temple,0,South Dakota State,0,South Dakota State,0,South Dakota State,0,South Dakota State,0,South Dakota State,0,South Dakota State,0,South Dakota State,0,South Dakota State,0,University of California,0,University of California,0,University of California,0,University of California,0,North Carolina-Asheville,0,Arizona,0,Buffalo,0,South Dakota State,0,Maryland,0,South Dakota State,0,South Dakota State,0,South Dakota State,0,South Dakota State,0,South Dakota State,0,South Dakota State,0,University of California,0,Hawaii,0,University of California,0,University of California,0,Arizona,0,Hawaii,0,Buffalo,0,Iona,0,Buffalo,0,Cincinnati,1
Maryland,0,Connecticut,0,Connecticut,0,Connecticut,0,Connecticut,0,Connecticut,0,Connecticut,0,South Dakota State,0,University of California,0,Connecticut,0,Connecticut,0,Connecticut,0,Miami (FL),0,Connecticut,0,Oregon,0,Connecticut,0,South Dakota State,0,Connecticut,0,Connecticut,0,Connecticut,0,Connecticut,0,Connecticut,0,Connecticut,0,Connecticut,0,University of California,0,Connecticut,0,Connecticut,0,Connecticut,0,Arizona,0,Iowa,0,Maryland,0,Maryland,0,Maryland,0,Maryland,0,Maryland,0,Maryland,0,Maryland,0,Maryland,0,South Dakota State,0,South Dakota State,0,South Dakota State,0,South Dakota State,0,Wichita State,0,Hawaii,0,Miami (FL),0,Maryland,0,Connecticut,0,Maryland,0,Maryland,0,Maryland,0,Maryland,0,Maryland,0,Maryland,0,South Dakota State,0,University of California,0,South Dakota State,0,South Dakota State,0,Hawaii,0,University of California,0,Miami (FL),0,Seton Hall,0,Arizona,0,Gonzaga,1
Connecticut,0,Colorado,0,Colorado,0,Colorado,0,Colorado,0,Colorado,0,Colorado,0,Maryland,0,South Dakota State,0,Colorado,0,Colorado,0,Colorado,0,Wichita State,0,Colorado,0,Michigan State,0,Colorado,0,Maryland,0,Colorado,0,Colorado,0,Colorado,0,Colorado,0,Colorado,0,Colorado,0,Colorado,0,South Dakota State,0,Colorado,0,Colorado,0,Colorado,0,Hawaii,0,Buffalo,0,Connecticut,0,Connecticut,0,Connecticut,0,Connecticut,0,Connecticut,0,Connecticut,0,Connecticut,0,Connecticut,0,Maryland,0,Maryland,0,Maryland,0,Maryland,0,Miami (FL),0,University of California,0,Wichita State,0,Connecticut,0,Colorado,0,Connecticut,0,Connecticut,0,Connecticut,0,Connecticut,0,Connecticut,0,Connecticut,0,Maryland,0,South Dakota State,0,Maryland,0,Maryland,0,University of California,0,South Dakota State,0,Wichita State,0,Gonzaga,0,Villanova,0,Syracuse,1
Colorado,0,Austin Peay,0,Austin Peay,0,Austin Peay,0,Austin Peay,0,Austin Peay,0,Austin Peay,0,Austin Peay,0,Maryland,0,Austin Peay,0,Austin Peay,0,Austin Peay,0,Arizona,0,Austin Peay,0,Austin Peay,0,Austin Peay,0,Connecticut,0,Austin Peay,0,Austin Peay,0,Austin Peay,0,Austin Peay,0,Austin Peay,0,Austin Peay,0,Austin Peay,0,Maryland,0,Austin Peay,0,Austin Peay,0,Austin Peay,0,University of California,0,Miami (FL),0,Colorado,0,Colorado,0,Colorado,0,Colorado,0,Colorado,0,Colorado,0,Colorado,0,Colorado,0,Connecticut,0,Connecticut,0,Connecticut,0,Connecticut,0,Buffalo,0,South Dakota State,0,Arizona,0,Colorado,0,Austin Peay,0,Colorado,0,Colorado,0,Colorado,0,Colorado,0,Colorado,0,Colorado,0,Connecticut,0,Maryland,0,Connecticut,0,Connecticut,0,South Dakota State,0,Maryland,0,Arizona,0,Utah,0,North Carolina-Asheville,0,Weber State,1
Oklahoma,0,Oklahoma,0,Oklahoma,0,Oklahoma,0,Oklahoma,0,Oklahoma,0,Oklahoma,0,Oklahoma,0,Oklahoma,0,Oklahoma,0,Oklahoma,0,Oklahoma,0,Oklahoma,0,Oklahoma,0,Oklahoma,0,Oklahoma,0,North Carolina-Asheville,0,Oklahoma,0,Oklahoma,0,Oklahoma,0,Oklahoma,0,Oklahoma,0,Oklahoma,0,Oklahoma,0,North Carolina-Asheville,0,Oklahoma,0,Oklahoma,0,Oklahoma,0,North Carolina-Asheville,0,North Carolina-Asheville,0,Austin Peay,0,Austin Peay,0,Austin Peay,0,Austin Peay,0,Austin Peay,0,Austin Peay,0,Austin Peay,0,Austin Peay,0,Colorado,0,Colorado,0,Colorado,0,Colorado,0,Iowa,0,Maryland,0,Hawaii,0,Austin Peay,0,Oklahoma,0,Austin Peay,0,Austin Peay,0,Austin Peay,0,Austin Peay,0,Austin Peay,0,Austin Peay,0,Colorado,0,Connecticut,0,Colorado,0,Colorado,0,Maryland,0,Connecticut,0,Hawaii,0,Wisconsin,0,Miami (FL),0,Virginia,1
Middle Tennessee,0,Cal State Bakersfield,0,Cal State Bakersfield,0,Cal State Bakersfield,0,Cal State Bakersfield,0,Cal State Bakersfield,0,Cal State Bakersfield,0,Cal State Bakersfield,0,Middle Tennessee,0,Cal State Bakersfield,0,Cal State Bakersfield,0,Cal State Bakersfield,0,Middle Tennessee,0,Cal State Bakersfield,0,Middle Tennessee,0,Cal State Bakersfield,0,Middle Tennessee,0,Cal State Bakersfield,0,Cal State Bakersfield,0,Cal State Bakersfield,0,Cal State Bakersfield,0,Cal State Bakersfield,0,Cal State Bakersfield,0,Cal State Bakersfield,0,Middle Tennessee,0,Cal State Bakersfield,0,Cal State Bakersfield,0,Cal State Bakersfield,0,Middle Tennessee,0,Middle Tennessee,0,Virginia Commonwealth,0,Virginia Commonwealth,0,Virginia Commonwealth,0,Virginia Commonwealth,0,Virginia Commonwealth,0,Virginia Commonwealth,0,Virginia Commonwealth,0,Virginia Commonwealth,0,Austin Peay,0,Austin Peay,0,Austin Peay,0,Austin Peay,0,Temple,0,Connecticut,0,University of California,0,Virginia Commonwealth,0,Cal State Bakersfield,0,Virginia Commonwealth,0,Virginia Commonwealth,0,Virginia Commonwealth,0,Virginia Commonwealth,0,Virginia Commonwealth,0,Virginia Commonwealth,0,Austin Peay,0,Temple,0,Austin Peay,0,Austin Peay,0,Connecticut,0,Colorado,0,University of California,0,Fresno State,0,Oregon,0,Dayton,1
North Carolina,0,North Carolina,0,North Carolina,0,North Carolina,0,North Carolina,0,North Carolina,0,North Carolina,0,North Carolina,0,North Carolina,0,North Carolina,0,North Carolina,0,North Carolina,0,North Carolina,0,North Carolina,0,North Carolina,0,North Carolina,0,North Carolina,0,North Carolina,0,North Carolina,0,North Carolina,0,North Carolina,0,North Carolina,0,North Carolina,0,North Carolina,0,North Carolina,0,North Carolina,0,North Carolina,0,North Carolina,0,North Carolina,0,North Carolina,0,Cal State Bakersfield,0,Cal State Bakersfield,0,Cal State Bakersfield,0,Cal State Bakersfield,0,Cal State Bakersfield,0,Cal State Bakersfield,0,Cal State Bakersfield,0,Cal State Bakersfield,0,Oregon State,0,Oregon State,0,Oregon State,0,Oregon State,0,Villanova,0,Colorado,0,South Dakota State,0,Cal State Bakersfield,0,North Carolina,0,Cal State Bakersfield,0,Cal State Bakersfield,0,Cal State Bakersfield,0,Cal State Bakersfield,0,Cal State Bakersfield,0,Cal State Bakersfield,0,Oregon State,0,Cal State Bakersfield,0,Oregon State,0,Oregon State,0,Colorado,0,Austin Peay,0,Texas,0,Dayton,0,Wichita State,0,Arkansas-Little Rock,1
Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Michigan State,0,Michigan State,0,Michigan State,0,Michigan State,0,Michigan State,0,Michigan State,0,Michigan State,0,Michigan State,0,Cal State Bakersfield,0,Cal State Bakersfield,0,Cal State Bakersfield,0,Cal State Bakersfield,0,Texas A&amp;M,0,Austin Peay,0,Maryland,0,Michigan State,0,Virginia,0,Michigan State,0,Michigan State,0,Michigan State,0,Michigan State,0,Michigan State,0,Michigan State,0,Cal State Bakersfield,0,Oklahoma,0,Cal State Bakersfield,0,Cal State Bakersfield,0,Austin Peay,0,Texas A&amp;M,0,Maryland,0,Syracuse,0,Middle Tennessee,0,Wisconsin,1
Syracuse,0,Syracuse,0,Syracuse,0,Syracuse,0,Syracuse,0,Syracuse,0,Syracuse,0,Syracuse,0,Syracuse,0,Syracuse,0,Syracuse,0,Syracuse,0,Syracuse,0,Syracuse,0,Syracuse,0,Syracuse,0,Syracuse,0,Syracuse,0,Syracuse,0,Syracuse,0,Syracuse,0,Syracuse,0,Syracuse,0,Syracuse,0,Syracuse,0,Syracuse,0,Syracuse,0,Syracuse,0,Syracuse,0,Syracuse,0,Southern California,0,North Carolina,0,North Carolina,0,North Carolina,0,North Carolina,0,North Carolina,0,North Carolina,0,North Carolina,0,Oklahoma,0,Oklahoma,0,Oklahoma,0,Oklahoma,0,Cal State Bakersfield,0,Texas A&amp;M,0,Connecticut,0,North Carolina,0,Syracuse,0,North Carolina,0,North Carolina,0,North Carolina,0,North Carolina,0,North Carolina,0,North Carolina,0,Oklahoma,0,North Carolina,0,Oklahoma,0,Oklahoma,0,Texas A&amp;M,0,Cal State Bakersfield,0,Connecticut,0,University of California,0,Hawaii,0,Iona,1
Dayton,0,Dayton,0,Dayton,0,Dayton,0,Dayton,0,Dayton,0,Dayton,0,Dayton,0,Dayton,0,Dayton,0,Dayton,0,Dayton,0,Dayton,0,Dayton,0,Dayton,0,Dayton,0,Dayton,0,Dayton,0,Dayton,0,Dayton,0,Dayton,0,Dayton,0,Dayton,0,Dayton,0,Dayton,0,Dayton,0,Dayton,0,Dayton,0,Dayton,0,Dayton,0,Syracuse,0,Syracuse,0,Syracuse,0,Syracuse,0,Syracuse,0,Syracuse,0,Syracuse,0,Syracuse,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Oregon State,0,Cal State Bakersfield,0,Colorado,0,Syracuse,0,Dayton,0,Syracuse,0,Syracuse,0,Syracuse,0,Syracuse,0,Fresno State,0,Syracuse,0,Pittsburgh,0,Fresno State,0,Pittsburgh,0,Pittsburgh,0,Cal State Bakersfield,0,Oregon State,0,Colorado,0,South Dakota State,0,University of California,0,Holy Cross,0
Fresno State,0,Fresno State,0,Fresno State,0,Fresno State,0,Fresno State,0,Fresno State,0,Fresno State,0,Fresno State,0,Fresno State,0,Fresno State,0,Fresno State,0,Fresno State,0,Fresno State,0,Fresno State,0,Fresno State,0,Fresno State,0,Fresno State,0,Fresno State,0,Fresno State,0,Fresno State,0,Fresno State,0,Fresno State,0,Fresno State,0,Fresno State,0,Fresno State,0,Fresno State,0,Fresno State,0,Fresno State,0,Fresno State,0,Fresno State,0,Dayton,0,Dayton,0,Dayton,0,Dayton,0,Dayton,0,Dayton,0,Dayton,0,Dayton,0,Syracuse,0,Syracuse,0,Syracuse,0,Syracuse,0,Virginia Commonwealth,0,Oregon State,0,Austin Peay,0,Dayton,0,Fresno State,0,Dayton,0,Dayton,0,Dayton,0,Dayton,0,Utah,0,Dayton,0,Syracuse,0,Utah,0,Syracuse,0,Syracuse,0,Oregon State,0,Virginia Commonwealth,0,Austin Peay,0,Maryland,0,South Dakota State,0,Austin Peay,0
Utah,0,Utah,0,Utah,0,Utah,0,Utah,0,Utah,0,Utah,0,Utah,0,Utah,0,Utah,0,Utah,0,Utah,0,Utah,0,Utah,0,Utah,0,Utah,0,Utah,0,Utah,0,Utah,0,Utah,0,Utah,0,Utah,0,Utah,0,Utah,0,Utah,0,Utah,0,Utah,0,Utah,0,Utah,0,Utah,0,Fresno State,0,Fresno State,0,Fresno State,0,Fresno State,0,Fresno State,0,Fresno State,0,Fresno State,0,Fresno State,0,Dayton,0,Dayton,0,Dayton,0,Dayton,0,Syracuse,0,Texas Tech,0,Duke,0,Fresno State,0,Utah,0,Gonzaga,0,Fresno State,0,Fresno State,0,Fresno State,0,Gonzaga,0,Fresno State,0,Dayton,0,Gonzaga,0,Dayton,0,Dayton,0,West Virginia,0,Iona,0,North Carolina-Wilmington,0,Colorado,0,Saint Joseph's,0,University of California,0
Gonzaga,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Utah,0,Utah,0,Utah,0,Utah,0,Utah,0,Utah,0,Utah,0,Utah,0,Fresno State,0,Fresno State,0,Fresno State,0,Fresno State,0,Dayton,0,Syracuse,0,Cal State Bakersfield,0,Utah,0,Gonzaga,0,Seton Hall,0,Utah,0,Utah,0,Utah,0,Seton Hall,0,Utah,0,Fresno State,0,Seton Hall,0,Iona,0,Fresno State,0,Syracuse,0,Iowa State,0,Cal State Bakersfield,0,Austin Peay,0,Maryland,0,North Carolina-Asheville,0
Seton Hall,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Utah,0,Utah,0,Utah,0,Utah,0,Fresno State,0,Dayton,0,Texas,0,Gonzaga,0,Seton Hall,0,Iona,0,Gonzaga,0,Gonzaga,0,Iona,0,Iona,0,Gonzaga,0,Utah,0,Iona,0,Iowa State,0,Utah,0,Dayton,0,Arkansas-Little Rock,0,Northern Iowa,0,Butler,0,Connecticut,0,Connecticut,0
Iona,0,Iona,0,Iona,0,Iona,0,Iona,0,Iona,0,Iona,0,Iona,0,Iona,0,Iona,0,Iona,0,Iona,0,Iona,0,Iona,0,Iona,0,Iona,0,Iona,0,Iona,0,Iona,0,Iona,0,Iona,0,Iona,0,Iona,0,Iona,0,Iona,0,Iona,0,Iona,0,Iona,0,Iona,0,Iona,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Gonzaga,0,Utah,0,Fresno State,0,Northern Iowa,0,Seton Hall,0,Iona,0,Iowa State,0,Seton Hall,0,Seton Hall,0,Iowa State,0,Iowa State,0,Seton Hall,0,Gonzaga,0,Iowa State,0,Arkansas-Little Rock,0,Gonzaga,0,Fresno State,0,Purdue,0,Texas A&amp;M,0,Pittsburgh,0,Colorado,0,Maryland,0
Iowa State,0,Iowa State,0,Iowa State,0,Iowa State,0,Iowa State,0,Iowa State,0,Iowa State,0,Iowa State,0,Iowa State,0,Iowa State,0,Iowa State,0,Iowa State,0,Iowa State,0,Iowa State,0,Iowa State,0,Iowa State,0,Iowa State,0,Iowa State,0,Iowa State,0,Iowa State,0,Iowa State,0,Iowa State,0,Iowa State,0,Iowa State,0,Iowa State,0,Iowa State,0,Iowa State,0,Iowa State,0,Iowa State,0,Iowa State,0,Iona,0,Iona,0,Iona,0,Iona,0,Iona,0,Iona,0,Iona,0,Iona,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Seton Hall,0,Gonzaga,0,Utah,0,Syracuse,0,Iona,0,Iowa State,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Iona,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Iona,0,Seton Hall,0,Arkansas-Little Rock,0,Purdue,0,Seton Hall,0,Utah,0,Butler,0,Hampton,0,Texas Tech,0,Austin Peay,0,Buffalo,0
Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Iowa State,0,Iowa State,0,Iowa State,0,Iowa State,0,Iowa State,0,Iowa State,0,Iowa State,0,Iowa State,0,Iona,0,Iona,0,Iona,0,Iona,0,Seton Hall,0,Gonzaga,0,Dayton,0,Iowa State,0,Arkansas-Little Rock,0,Purdue,0,Purdue,0,Iowa State,0,Purdue,0,Purdue,0,Iowa State,0,Iona,0,Purdue,0,Butler,0,Butler,0,Gonzaga,0,Texas Tech,0,Weber State,0,Hampton,0,Holy Cross,0,South Dakota State,0
Purdue,0,Purdue,0,Purdue,0,Purdue,0,Purdue,0,Purdue,0,Purdue,0,Purdue,0,Purdue,0,Purdue,0,Purdue,0,Purdue,0,Purdue,0,Purdue,0,Purdue,0,Purdue,0,Purdue,0,Purdue,0,Purdue,0,Purdue,0,Purdue,0,Purdue,0,Purdue,0,Purdue,0,Purdue,0,Purdue,0,Purdue,0,Purdue,0,Purdue,0,Purdue,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Iowa State,0,Iowa State,0,Iowa State,0,Iowa State,0,Iona,0,Seton Hall,0,Fresno State,0,Arkansas-Little Rock,0,Purdue,0,Butler,0,Butler,0,Butler,0,Butler,0,Butler,0,Arkansas-Little Rock,0,Iowa State,0,Butler,0,Texas Tech,0,Texas Tech,0,Seton Hall,0,Hampton,0,Xavier,0,Stephen F. Austin,0,Cal State Bakersfield,0,Colorado,0
Butler,0,Butler,0,Butler,0,Butler,0,Butler,0,Butler,0,Butler,0,Butler,0,Butler,0,Butler,0,Butler,0,Butler,0,Butler,0,Butler,0,Butler,0,Butler,0,Butler,0,Butler,0,Butler,0,Butler,0,Butler,0,Butler,0,Butler,0,Butler,0,Butler,0,Butler,0,Butler,0,Butler,0,Butler,0,Butler,0,Purdue,0,Purdue,0,Purdue,0,Purdue,0,Purdue,0,Purdue,0,Purdue,0,Purdue,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Iowa State,0,Iona,0,Utah,0,Purdue,0,Butler,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Purdue,0,Arkansas-Little Rock,0,Texas Tech,0,Hampton,0,Hampton,0,Weber State,0,Virginia,0,Pittsburgh,0,West Virginia,0,Cincinnati,0,Middle Tennessee,0
